time,main_ws_mb,main_peak_ws_mb,all_python_ws_mb
2026-09-25T06:33:18,3660,8045,4350
2026-09-25T06:33:20,2879,8045,3569
2026-09-25T06:33:22,1240,8045,1932
2026-09-25T06:33:24,1378,8045,2068
2026-09-25T06:33:26,1525,8045,2215
2026-09-25T06:33:28,1664,8045,2354
2026-09-25T06:33:30,1806,8045,2496
2026-09-25T06:33:32,2967,8045,3657
2026-09-25T06:33:34,3188,8045,3878
2026-09-25T06:33:36,2972,8045,3702
2026-09-25T06:33:38,2972,8045,3790
2026-09-25T06:33:40,2972,8045,3877
2026-09-25T06:33:42,3063,8045,4178
2026-09-25T06:33:44,3063,8045,4179
2026-09-25T06:33:46,3063,8045,4180
2026-09-25T06:33:48,3160,8045,4289
2026-09-25T06:33:50,3160,8045,4290
2026-09-25T06:33:52,3160,8045,4291
2026-09-25T06:33:54,3255,8045,4382
2026-09-25T06:33:56,3255,8045,4382
2026-09-25T06:33:58,3255,8045,4382
2026-09-25T06:34:00,3348,8045,4480
2026-09-25T06:34:02,3350,8045,4481
2026-09-25T06:34:04,3350,8045,4482
2026-09-25T06:34:06,3414,8045,4528
2026-09-25T06:34:08,3445,8045,4574
2026-09-25T06:34:10,3445,8045,4575
2026-09-25T06:34:12,3495,8045,4608
2026-09-25T06:34:14,3540,8045,4668
2026-09-25T06:34:16,3540,8045,4668
2026-09-25T06:34:18,3560,8045,4662
2026-09-25T06:34:20,3635,8045,4764
2026-09-25T06:34:22,3635,8045,4764
2026-09-25T06:34:25,3656,8045,4789
2026-09-25T06:34:27,3730,8045,4864
2026-09-25T06:34:29,3730,8045,4865
2026-09-25T06:34:31,3751,8045,4884
2026-09-25T06:34:33,3825,8045,4954
2026-09-25T06:34:35,3825,8045,4955
2026-09-25T06:34:37,3847,8045,4978
2026-09-25T06:34:39,3921,8045,5053
2026-09-25T06:34:41,3921,8045,5053
2026-09-25T06:34:43,3921,8045,5041
2026-09-25T06:34:45,4016,8045,5149
2026-09-25T06:34:47,4016,8045,5148
2026-09-25T06:34:49,4016,8045,5153
2026-09-25T06:34:51,4103,8045,5221
2026-09-25T06:34:53,4111,8045,5241
2026-09-25T06:34:55,4111,8045,5242
2026-09-25T06:34:57,4181,8045,5293
2026-09-25T06:34:59,4206,8045,5338
2026-09-25T06:35:01,4206,8045,5339
2026-09-25T06:35:03,4243,8045,5370
2026-09-25T06:35:05,4302,8045,5434
2026-09-25T06:35:07,4302,8045,5434
2026-09-25T06:35:09,4324,8045,5433
2026-09-25T06:35:11,4397,8045,5530
2026-09-25T06:35:13,4397,8045,5531
2026-09-25T06:35:15,4417,8045,5551
2026-09-25T06:35:17,4490,8045,5623
2026-09-25T06:35:19,4490,8045,5624
2026-09-25T06:35:21,4505,8045,5640
2026-09-25T06:35:23,4571,8045,5699
2026-09-25T06:35:25,4571,8045,5699
2026-09-25T06:35:27,4595,8045,5696
2026-09-25T06:35:29,3735,8045,4849
2026-09-25T06:35:32,4006,8045,5119
2026-09-25T06:35:34,4190,8045,5303
2026-09-25T06:35:36,4205,8045,5318
2026-09-25T06:35:38,4221,8045,5334
2026-09-25T06:35:40,4229,8045,5342
2026-09-25T06:35:42,4252,8045,5365
2026-09-25T06:35:44,3798,8045,4911
2026-09-25T06:35:46,4357,8045,5470
2026-09-25T06:35:48,4366,8045,5479
2026-09-25T06:35:50,4369,8045,5482
2026-09-25T06:35:52,4372,8045,5485
2026-09-25T06:35:54,4382,8045,5494
2026-09-25T06:35:56,4383,8045,5496
2026-09-25T06:35:58,4385,8045,5498
2026-09-25T06:36:00,4386,8045,5499
2026-09-25T06:36:02,3365,8045,4479
2026-09-25T06:36:04,3516,8045,4629
2026-09-25T06:36:06,3672,8045,4785
2026-09-25T06:36:08,3740,8045,4853
2026-09-25T06:36:10,3800,8045,4913
2026-09-25T06:36:12,3863,8045,4976
2026-09-25T06:36:14,3924,8045,5037
2026-09-25T06:36:16,4187,8045,5302
2026-09-25T06:36:18,3644,8045,4757
2026-09-25T06:36:20,4755,8045,5882
2026-09-25T06:36:22,4922,8045,6036
2026-09-25T06:36:24,3736,8045,4849
2026-09-25T06:36:26,3805,8045,4918
2026-09-25T06:36:28,3874,8045,4987
2026-09-25T06:36:30,3944,8045,5057
2026-09-25T06:36:32,4010,8045,5123
2026-09-25T06:36:34,4079,8045,5192
2026-09-25T06:36:36,4148,8045,5261
2026-09-25T06:36:38,4987,8045,6106
2026-09-25T06:36:40,4474,8045,5587
2026-09-25T06:36:42,3886,8045,5000
2026-09-25T06:36:44,4055,8045,5168
2026-09-25T06:36:46,4127,8045,5240
2026-09-25T06:36:48,4198,8045,5311
2026-09-25T06:36:50,4270,8045,5383
2026-09-25T06:36:52,4325,8045,5438
2026-09-25T06:36:54,4335,8045,5448
2026-09-25T06:36:56,4345,8045,5458
2026-09-25T06:36:58,4355,8045,5468
2026-09-25T06:37:00,4577,8045,5691
2026-09-25T06:37:03,4327,8045,5430
2026-09-25T06:37:05,4236,8045,5349
2026-09-25T06:37:07,4366,8045,5479
2026-09-25T06:37:09,4495,8045,5608
2026-09-25T06:37:11,4864,8045,5896
2026-09-25T06:37:13,4101,8045,5216
2026-09-25T06:37:15,4415,8045,5528
2026-09-25T06:37:17,4542,8045,5655
2026-09-25T06:37:19,4667,8045,5780
2026-09-25T06:37:21,4759,8045,5872
2026-09-25T06:37:23,4660,8045,5777
2026-09-25T06:37:25,4571,8045,5684
2026-09-25T06:37:27,4681,8045,5794
2026-09-25T06:37:29,4789,8045,5903
2026-09-25T06:37:31,4899,8045,6012
2026-09-25T06:37:33,5004,8045,6117
2026-09-25T06:37:35,5114,8045,6227
2026-09-25T06:37:37,5222,8045,6335
2026-09-25T06:37:39,5330,8045,6445
2026-09-25T06:37:41,5439,8045,6554
2026-09-25T06:37:43,5548,8045,6663
2026-09-25T06:37:45,5653,8045,6767
2026-09-25T06:37:47,5762,8045,6877
2026-09-25T06:37:49,6159,8045,7301
2026-09-25T06:37:51,7011,8045,8126
2026-09-25T06:37:53,4920,8045,6027
2026-09-25T06:37:55,4697,8045,5811
2026-09-25T06:37:57,4840,8045,5954
2026-09-25T06:37:59,4986,8045,6101
2026-09-25T06:38:01,4851,8045,5966
2026-09-25T06:38:03,4986,8045,6127
2026-09-25T06:38:05,5143,8045,6258
2026-09-25T06:38:07,5231,8045,6346
2026-09-25T06:38:09,5319,8045,6433
2026-09-25T06:38:11,5401,8045,6515
2026-09-25T06:38:13,5488,8045,6603
2026-09-25T06:38:15,5575,8045,6689
2026-09-25T06:38:17,5662,8045,6776
2026-09-25T06:38:19,5749,8045,6863
2026-09-25T06:38:22,5833,8045,6947
2026-09-25T06:38:24,5919,8045,7033
2026-09-25T06:38:26,6004,8045,7119
2026-09-25T06:38:28,6092,8045,7206
2026-09-25T06:38:30,6180,8045,7294
2026-09-25T06:38:32,6265,8045,7380
2026-09-25T06:38:34,6350,8045,7465
2026-09-25T06:38:36,6446,8045,7561
2026-09-25T06:38:38,7473,8045,8587
2026-09-25T06:38:40,4822,8045,5936
2026-09-25T06:38:42,5540,8045,6654
2026-09-25T06:38:44,5245,8045,6359
2026-09-25T06:38:46,5332,8045,6446
2026-09-25T06:38:48,5420,8045,6534
2026-09-25T06:38:50,5505,8045,6619
2026-09-25T06:38:52,5593,8045,6707
2026-09-25T06:38:54,5683,8045,6797
2026-09-25T06:38:56,5771,8045,6885
2026-09-25T06:38:58,5854,8045,6969
2026-09-25T06:39:00,5939,8045,7053
2026-09-25T06:39:02,6026,8045,7141
2026-09-25T06:39:04,6115,8045,7229
2026-09-25T06:39:06,6203,8045,7317
2026-09-25T06:39:08,6290,8045,7404
2026-09-25T06:39:10,6376,8045,7490
2026-09-25T06:39:12,6462,8045,7577
2026-09-25T06:39:14,6628,8045,7746
2026-09-25T06:39:16,7167,8045,8281
2026-09-25T06:39:18,7494,8045,8610
2026-09-25T06:39:20,6662,8045,7754
2026-09-25T06:39:22,4936,8045,6040
2026-09-25T06:39:24,5767,8045,6871
2026-09-25T06:39:26,4774,8045,5748
2026-09-25T06:39:28,5072,8045,6177
2026-09-25T06:39:30,5162,8045,6266
2026-09-25T06:39:32,5249,8045,6353
2026-09-25T06:39:34,5337,8045,6441
2026-09-25T06:39:36,5422,8045,6527
2026-09-25T06:39:38,5507,8045,6617
2026-09-25T06:39:40,5596,8045,6700
2026-09-25T06:39:42,5684,8045,6788
2026-09-25T06:39:44,5771,8045,6875
2026-09-25T06:39:46,5856,8045,6961
2026-09-25T06:39:48,5944,8045,7049
2026-09-25T06:39:50,6030,8045,7135
2026-09-25T06:39:53,6117,8045,7221
2026-09-25T06:39:55,6204,8045,7308
2026-09-25T06:39:57,6290,8045,7394
2026-09-25T06:39:59,6954,8045,8062
2026-09-25T06:40:01,7065,8045,8139
2026-09-25T06:40:03,7370,8045,8476
2026-09-25T06:40:05,6299,8045,7366
2026-09-25T06:40:07,5000,8045,6087
2026-09-25T06:40:09,4826,8045,5905
2026-09-25T06:40:11,4830,8045,5909
